#hr_timer_export=1
#exported_at=2026-02-22T15:58:50.766Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=weight
#rounds=12
#work_s=45
#rest_s=80
#prep_s=30
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
28,Prep,0,6,67
29,Prep,0,5,73
30,Prep,0,4,73
31,Prep,0,3,79
32,Prep,0,2,83
33,Prep,0,1,86
34,Prep,0,0,86
35,Work,0,44,87
36,Work,0,43,87
37,Work,0,42,87
38,Work,0,41,87
39,Work,0,40,87
40,Work,0,39,88
41,Work,0,38,88
42,Work,0,37,90
43,Work,0,36,92
44,Work,0,35,95
45,Work,0,34,97
46,Work,0,33,100
47,Work,0,32,102
48,Work,0,31,103
49,Work,0,30,103
50,Work,0,29,104
51,Work,0,28,104
52,Work,0,27,104
53,Work,0,26,106
54,Work,0,25,106
55,Work,0,24,106
56,Work,0,23,106
57,Work,0,22,106
58,Work,0,21,106
59,Work,0,20,104
60,Work,0,19,102
61,Work,0,18,101
62,Work,0,17,101
63,Work,0,16,100
64,Work,0,15,100
65,Work,0,14,99
66,Work,0,13,99
67,Work,0,12,100
68,Work,0,11,101
69,Work,0,10,101
70,Work,0,9,103
71,Work,0,8,104
72,Work,0,7,104
73,Work,0,6,105
74,Work,0,5,105
75,Work,0,4,104
76,Work,0,3,102
77,Work,0,2,102
78,Work,0,1,101
79,Work,0,0,99
80,Rest,1,79,98
81,Rest,1,78,98
82,Rest,1,77,98
83,Rest,1,76,100
84,Rest,1,75,100
85,Rest,1,74,100
86,Rest,1,73,100
87,Rest,1,72,100
88,Rest,1,71,98
89,Rest,1,70,93
90,Rest,1,69,93
91,Rest,1,68,88
92,Rest,1,67,84
93,Rest,1,66,84
94,Rest,1,65,80
95,Rest,1,64,80
96,Rest,1,63,77
97,Rest,1,62,76
98,Rest,1,61,76
99,Rest,1,60,76
100,Rest,1,59,77
101,Rest,1,58,77
102,Rest,1,57,79
103,Rest,1,56,79
104,Rest,1,55,79
105,Rest,1,54,79
106,Rest,1,53,79
107,Rest,1,52,79
108,Rest,1,51,79
109,Rest,1,50,78
110,Rest,1,49,77
111,Rest,1,48,77
112,Rest,1,47,77
113,Rest,1,46,77
114,Rest,1,45,77
115,Rest,1,44,77
116,Rest,1,43,78
117,Rest,1,42,79
118,Rest,1,41,79
119,Rest,1,40,79
120,Rest,1,39,81
121,Rest,1,38,84
122,Rest,1,37,84
123,Rest,1,36,85
124,Rest,1,35,85
125,Rest,1,34,87
126,Rest,1,33,88
127,Rest,1,32,88
128,Rest,1,31,88
129,Rest,1,30,88
130,Rest,1,29,88
131,Rest,1,28,88
132,Rest,1,27,88
133,Rest,1,26,88
134,Rest,1,25,88
135,Rest,1,24,88
136,Rest,1,23,88
137,Rest,1,22,87
138,Rest,1,21,87
139,Rest,1,20,87
140,Rest,1,19,86
141,Rest,1,18,85
142,Rest,1,17,85
143,Rest,1,16,85
144,Rest,1,15,85
145,Rest,1,14,85
146,Rest,1,13,82
147,Rest,1,12,80
148,Rest,1,11,80
149,Rest,1,10,79
150,Rest,1,9,81
151,Rest,1,8,83
152,Rest,1,7,84
153,Rest,1,6,84
154,Rest,1,5,85
155,Rest,1,4,84
156,Rest,1,3,86
157,Rest,1,2,86
158,Rest,1,1,86
159,Rest,1,0,85
160,Work,1,44,85
161,Work,1,43,84
162,Work,1,42,83
163,Work,1,41,83
164,Work,1,40,84
165,Work,1,39,84
166,Work,1,38,83
167,Work,1,37,83
168,Work,1,36,85
169,Work,1,35,87
170,Work,1,34,90
171,Work,1,33,90
172,Work,1,32,91
173,Work,1,31,92
174,Work,1,30,93
175,Work,1,29,95
176,Work,1,28,96
177,Work,1,27,96
178,Work,1,26,97
179,Work,1,25,98
180,Work,1,24,100
181,Work,1,23,100
182,Work,1,22,100
183,Work,1,21,100
184,Work,1,20,100
185,Work,1,19,100
186,Work,1,18,100
187,Work,1,17,101
188,Work,1,16,101
189,Work,1,15,101
190,Work,1,14,101
191,Work,1,13,101
192,Work,1,12,101
193,Work,1,11,102
194,Work,1,10,102
195,Work,1,9,102
196,Work,1,8,102
197,Work,1,7,101
198,Work,1,6,101
199,Work,1,5,102
200,Work,1,4,103
201,Work,1,3,103
202,Work,1,2,104
203,Work,1,1,104
204,Work,1,0,104
205,Rest,2,79,104
206,Rest,2,78,105
207,Rest,2,77,105
208,Rest,2,76,106
209,Rest,2,75,105
210,Rest,2,74,104
211,Rest,2,73,104
212,Rest,2,72,102
213,Rest,2,71,100
214,Rest,2,70,97
215,Rest,2,69,97
216,Rest,2,68,93
217,Rest,2,67,89
218,Rest,2,66,89
219,Rest,2,65,88
220,Rest,2,64,88
221,Rest,2,63,88
222,Rest,2,62,88
223,Rest,2,61,88
224,Rest,2,60,88
225,Rest,2,59,88
226,Rest,2,58,88
227,Rest,2,57,88
228,Rest,2,56,87
229,Rest,2,55,86
230,Rest,2,54,86
231,Rest,2,53,84
232,Rest,2,52,83
233,Rest,2,51,85
234,Rest,2,50,85
235,Rest,2,49,86
236,Rest,2,48,85
237,Rest,2,47,85
238,Rest,2,46,83
239,Rest,2,45,84
240,Rest,2,44,85
241,Rest,2,43,85
242,Rest,2,42,86
243,Rest,2,41,86
244,Rest,2,40,86
245,Rest,2,39,85
246,Rest,2,38,85
247,Rest,2,37,86
248,Rest,2,36,86
249,Rest,2,35,87
250,Rest,2,34,89
251,Rest,2,33,88
252,Rest,2,32,90
253,Rest,2,31,90
254,Rest,2,30,91
255,Rest,2,29,92
256,Rest,2,28,92
257,Rest,2,27,92
258,Rest,2,26,91
259,Rest,2,25,89
260,Rest,2,24,89
261,Rest,2,23,86
262,Rest,2,22,84
263,Rest,2,21,84
264,Rest,2,20,82
265,Rest,2,19,82
266,Rest,2,18,82
267,Rest,2,17,81
268,Rest,2,16,81
269,Rest,2,15,81
270,Rest,2,14,81
271,Rest,2,13,81
272,Rest,2,12,80
273,Rest,2,11,81
274,Rest,2,10,81
275,Rest,2,9,81
276,Rest,2,8,82
277,Rest,2,7,82
278,Rest,2,6,82
279,Rest,2,5,82
280,Rest,2,4,82
281,Rest,2,3,82
282,Rest,2,2,82
283,Rest,2,1,81
284,Rest,2,0,81
285,Work,2,44,81
286,Work,2,43,81
287,Work,2,42,81
288,Work,2,41,81
289,Work,2,40,81
290,Work,2,39,81
291,Work,2,38,81
292,Work,2,37,82
293,Work,2,36,82
294,Work,2,35,85
295,Work,2,34,87
296,Work,2,33,89
297,Work,2,32,91
298,Work,2,31,91
299,Work,2,30,93
300,Work,2,29,94
301,Work,2,28,95
302,Work,2,27,95
303,Work,2,26,95
304,Work,2,25,96
305,Work,2,24,97
306,Work,2,23,98
307,Work,2,22,99
308,Work,2,21,100
309,Work,2,20,100
310,Work,2,19,100
311,Work,2,18,101
312,Work,2,17,102
313,Work,2,16,103
314,Work,2,15,102
315,Work,2,14,102
316,Work,2,13,102
317,Work,2,12,101
318,Work,2,11,101
319,Work,2,10,101
320,Work,2,9,101
321,Work,2,8,101
322,Work,2,7,100
323,Work,2,6,101
324,Work,2,5,103
325,Work,2,4,103
326,Work,2,3,103
327,Work,2,2,104
328,Work,2,1,104
329,Rest,3,80,105
330,Rest,3,79,104
331,Rest,3,78,105
332,Rest,3,77,105
333,Rest,3,76,105
334,Rest,3,75,105
335,Rest,3,74,105
336,Rest,3,73,105
337,Rest,3,72,104
338,Rest,3,71,104
339,Rest,3,70,103
340,Rest,3,69,100
341,Rest,3,68,100
342,Rest,3,67,95
343,Rest,3,66,90
344,Rest,3,65,90
345,Rest,3,64,85
346,Rest,3,63,85
347,Rest,3,62,82
348,Rest,3,61,80
349,Rest,3,60,80
350,Rest,3,59,80
351,Rest,3,58,80
352,Rest,3,57,81
353,Rest,3,56,84
354,Rest,3,55,84
355,Rest,3,54,87
356,Rest,3,53,89
357,Rest,3,52,91
358,Rest,3,51,93
359,Rest,3,50,93
360,Rest,3,49,95
361,Rest,3,48,97
362,Rest,3,47,98
363,Rest,3,46,98
364,Rest,3,45,98
365,Rest,3,44,98
366,Rest,3,43,97
367,Rest,3,42,97
368,Rest,3,41,97
369,Rest,3,40,97
370,Rest,3,39,97
371,Rest,3,38,95
372,Rest,3,37,95
373,Rest,3,36,95
374,Rest,3,35,95
375,Rest,3,34,95
376,Rest,3,33,95
377,Rest,3,32,91
378,Rest,3,31,89
379,Rest,3,30,90
380,Rest,3,29,89
381,Rest,3,28,89
382,Rest,3,27,89
383,Rest,3,26,89
384,Rest,3,25,89
385,Rest,3,24,85
386,Rest,3,23,85
387,Rest,3,22,84
388,Rest,3,21,82
389,Rest,3,20,82
390,Rest,3,19,81
391,Rest,3,18,81
392,Rest,3,17,81
393,Rest,3,16,78
394,Rest,3,15,78
395,Rest,3,14,77
396,Rest,3,13,77
397,Rest,3,12,78
398,Rest,3,11,78
399,Rest,3,10,78
400,Rest,3,9,78
401,Rest,3,8,80
402,Rest,3,7,82
403,Rest,3,6,82
404,Rest,3,5,82
405,Rest,3,4,82
406,Rest,3,3,82
407,Rest,3,2,82
408,Rest,3,1,82
409,Work,3,45,79
410,Work,3,44,78
411,Work,3,43,78
412,Work,3,42,80
413,Work,3,41,80
414,Work,3,40,80
415,Work,3,39,82
416,Work,3,38,82
417,Work,3,37,84
418,Work,3,36,87
419,Work,3,35,87
420,Work,3,34,87
421,Work,3,33,89
422,Work,3,32,89
423,Work,3,31,90
424,Work,3,30,91
425,Work,3,29,92
426,Work,3,28,92
427,Work,3,27,91
428,Work,3,26,91
429,Work,3,25,91
430,Work,3,24,91
431,Work,3,23,92
432,Work,3,22,92
433,Work,3,21,92
434,Work,3,20,93
435,Work,3,19,93
436,Work,3,18,93
437,Work,3,17,95
438,Work,3,16,96
439,Work,3,15,96
440,Work,3,14,96
441,Work,3,13,95
442,Work,3,12,95
443,Work,3,11,94
444,Work,3,10,94
445,Work,3,9,94
446,Work,3,8,94
447,Work,3,7,94
448,Work,3,6,94
449,Work,3,5,93
450,Work,3,4,93
451,Work,3,3,93
452,Work,3,2,92
453,Work,3,1,92
454,Rest,4,80,92
455,Rest,4,79,92
456,Rest,4,78,92
457,Rest,4,77,92
458,Rest,4,76,94
459,Rest,4,75,95
460,Rest,4,74,95
461,Rest,4,73,95
462,Rest,4,72,94
463,Rest,4,71,94
464,Rest,4,70,92
465,Rest,4,69,90
466,Rest,4,68,90
467,Rest,4,67,87
468,Rest,4,66,84
469,Rest,4,65,83
470,Rest,4,64,83
471,Rest,4,63,83
472,Rest,4,62,84
473,Rest,4,61,84
474,Rest,4,60,83
475,Rest,4,59,83
476,Rest,4,58,83
477,Rest,4,57,83
478,Rest,4,56,84
479,Rest,4,55,84
480,Rest,4,54,84
481,Rest,4,53,85
482,Rest,4,52,85
483,Rest,4,51,85
484,Rest,4,50,85
485,Rest,4,49,85
486,Rest,4,48,84
487,Rest,4,47,83
488,Rest,4,46,83
489,Rest,4,45,82
490,Rest,4,44,81
491,Rest,4,43,81
492,Rest,4,42,81
493,Rest,4,41,81
494,Rest,4,40,81
495,Rest,4,39,80
496,Rest,4,38,81
497,Rest,4,37,81
498,Rest,4,36,82
499,Rest,4,35,81
500,Rest,4,34,81
501,Rest,4,33,81
502,Rest,4,32,80
503,Rest,4,31,80
504,Rest,4,30,80
505,Rest,4,29,80
506,Rest,4,28,80
507,Rest,4,27,80
508,Rest,4,26,80
509,Rest,4,25,81
510,Rest,4,24,81
511,Rest,4,23,81
512,Rest,4,22,81
513,Rest,4,21,81
514,Rest,4,20,81
515,Rest,4,19,81
516,Rest,4,18,82
517,Rest,4,17,82
518,Rest,4,16,83
519,Rest,4,15,83
520,Rest,4,14,84
521,Rest,4,13,84
522,Rest,4,12,85
523,Rest,4,11,86
524,Rest,4,10,86
525,Rest,4,9,85
526,Rest,4,8,85
527,Rest,4,7,84
528,Rest,4,6,84
529,Rest,4,5,85
530,Rest,4,4,85
531,Rest,4,3,87
532,Rest,4,2,87
533,Rest,4,1,87
534,Work,4,45,85
535,Work,4,44,85
536,Work,4,43,84
537,Work,4,42,85
538,Work,4,41,85
539,Work,4,40,85
540,Work,4,39,86
541,Work,4,38,87
542,Work,4,37,87
543,Work,4,36,87
544,Work,4,35,88
545,Work,4,34,91
546,Work,4,33,94
547,Work,4,32,97
548,Work,4,31,99
549,Work,4,30,102
550,Work,4,29,104
551,Work,4,28,104
552,Work,4,27,105
553,Work,4,26,107
554,Work,4,25,109
555,Work,4,24,110
556,Work,4,23,111
557,Work,4,22,112
558,Work,4,21,113
559,Work,4,20,113
560,Work,4,19,113
561,Work,4,18,114
562,Work,4,17,114
563,Work,4,16,114
564,Work,4,15,114
565,Work,4,14,115
566,Work,4,13,115
567,Work,4,12,115
568,Work,4,11,115
569,Work,4,10,116
570,Work,4,9,116
571,Work,4,8,117
572,Work,4,7,117
573,Work,4,6,117
574,Work,4,5,118
575,Work,4,4,119
576,Work,4,3,120
577,Work,4,2,120
578,Work,4,1,121
579,Rest,5,80,121
580,Rest,5,79,121
581,Rest,5,78,122
582,Rest,5,77,121
583,Rest,5,76,121
584,Rest,5,75,120
585,Rest,5,74,120
586,Rest,5,73,120
587,Rest,5,72,118
588,Rest,5,71,115
589,Rest,5,70,112
590,Rest,5,69,112
591,Rest,5,68,107
592,Rest,5,67,101
593,Rest,5,66,96
594,Rest,5,65,96
595,Rest,5,64,92
596,Rest,5,63,90
597,Rest,5,62,90
598,Rest,5,61,90
599,Rest,5,60,90
600,Rest,5,59,90
601,Rest,5,58,88
602,Rest,5,57,89
603,Rest,5,56,90
604,Rest,5,55,90
605,Rest,5,54,90
606,Rest,5,53,90
607,Rest,5,52,90
608,Rest,5,51,90
609,Rest,5,50,90
610,Rest,5,49,90
611,Rest,5,48,90
612,Rest,5,47,90
613,Rest,5,46,89
614,Rest,5,45,89
615,Rest,5,44,88
616,Rest,5,43,88
617,Rest,5,42,87
618,Rest,5,41,89
619,Rest,5,40,90
620,Rest,5,39,90
621,Rest,5,38,91
622,Rest,5,37,91
623,Rest,5,36,90
624,Rest,5,35,90
625,Rest,5,34,89
626,Rest,5,33,89
627,Rest,5,32,90
628,Rest,5,31,90
629,Rest,5,30,89
630,Rest,5,29,89
631,Rest,5,28,90
632,Rest,5,27,92
633,Rest,5,26,93
634,Rest,5,25,93
635,Rest,5,24,93
636,Rest,5,23,93
637,Rest,5,22,93
638,Rest,5,21,93
639,Rest,5,20,93
640,Rest,5,19,93
641,Rest,5,18,95
642,Rest,5,17,95
643,Rest,5,16,94
644,Rest,5,15,94
645,Rest,5,14,95
646,Rest,5,13,96
647,Rest,5,12,98
648,Rest,5,11,99
649,Rest,5,10,99
650,Rest,5,9,99
651,Rest,5,8,98
652,Rest,5,7,96
653,Rest,5,6,95
654,Rest,5,5,95
655,Rest,5,4,93
656,Rest,5,3,92
657,Rest,5,2,92
658,Rest,5,1,92
659,Work,5,45,87
660,Work,5,44,87
661,Work,5,43,87
662,Work,5,42,87
663,Work,5,41,88
664,Work,5,40,89
665,Work,5,39,89
666,Work,5,38,89
667,Work,5,37,91
668,Work,5,36,92
669,Work,5,35,93
670,Work,5,34,95
671,Work,5,33,97
672,Work,5,32,98
673,Work,5,31,98
674,Work,5,30,101
675,Work,5,29,102
676,Work,5,28,102
677,Work,5,27,105
678,Work,5,26,107
679,Work,5,25,107
