#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
267,Rest,1,42,108
268,Rest,1,41,107
269,Rest,1,40,107
270,Rest,1,39,107
271,Rest,1,38,106
272,Rest,1,37,105
273,Rest,1,36,105
274,Rest,1,35,104
275,Rest,1,34,105
276,Rest,1,33,106
277,Rest,1,32,106
278,Rest,1,31,107
279,Rest,1,30,107
280,Rest,1,29,107
281,Rest,1,28,107
282,Rest,1,27,107
283,Rest,1,26,106
284,Rest,1,25,106
285,Rest,1,24,107
286,Rest,1,23,106
287,Rest,1,22,105
288,Rest,1,21,105
289,Rest,1,20,106
290,Rest,1,19,106
291,Rest,1,18,107
292,Rest,1,17,108
293,Rest,1,16,109
294,Rest,1,15,109
295,Rest,1,14,109
296,Rest,1,13,108
297,Rest,1,12,108
298,Rest,1,11,108
299,Rest,1,10,105
300,Rest,1,9,105
301,Rest,1,8,103
302,Rest,1,7,103
303,Rest,1,6,103
304,Rest,1,5,103
305,Rest,1,4,103
306,Rest,1,3,100
307,Rest,1,2,97
308,Rest,1,1,97
309,Rest,1,0,95
310,Work,1,179,95
311,Work,1,178,93
312,Work,1,177,93
313,Work,1,176,92
314,Work,1,175,92
315,Work,1,174,92
316,Work,1,173,92
317,Work,1,172,92
318,Work,1,171,92
319,Work,1,170,92
320,Work,1,169,92
321,Work,1,168,93
322,Work,1,167,94
323,Work,1,166,94
324,Work,1,165,95
325,Work,1,164,95
326,Work,1,163,97
327,Work,1,162,97
328,Work,1,161,97
329,Work,1,160,97
330,Work,1,159,99
331,Work,1,158,99
332,Work,1,157,99
333,Work,1,156,99
334,Work,1,155,99
335,Work,1,154,100
336,Work,1,153,102
337,Work,1,152,104
338,Work,1,151,105
339,Work,1,150,107
340,Work,1,149,108
341,Work,1,148,108
342,Work,1,147,108
343,Work,1,146,108
344,Work,1,145,108
345,Work,1,144,107
346,Work,1,143,107
347,Work,1,142,107
348,Work,1,141,107
349,Work,1,140,107
350,Work,1,139,108
351,Work,1,138,109
352,Work,1,137,110
353,Work,1,136,111
354,Work,1,135,111
355,Work,1,134,111
356,Work,1,133,111
357,Work,1,132,111
358,Work,1,131,111
359,Work,1,130,112
360,Work,1,129,112
361,Work,1,128,112
362,Work,1,127,113
363,Work,1,126,113
364,Work,1,125,113
365,Work,1,124,113
366,Work,1,123,113
367,Work,1,122,113
368,Work,1,121,113
369,Work,1,120,113
370,Work,1,119,113
371,Work,1,118,113
372,Work,1,117,113
373,Work,1,116,113
374,Work,1,115,113
375,Work,1,114,114
376,Work,1,113,114
377,Work,1,112,115
378,Work,1,111,115
379,Work,1,110,116
380,Work,1,109,118
381,Work,1,108,118
382,Work,1,107,120
383,Work,1,106,122
384,Work,1,105,122
385,Work,1,104,122
386,Work,1,103,123
387,Work,1,102,124
388,Work,1,101,124
389,Work,1,100,124
390,Work,1,99,124
